ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (oz),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Meta: slide_template,Meta: product_image_on_hover,Meta: custom_tab_priority1,Meta: custom_tab_priority2,Meta: header_view,Meta: layout,Meta: product_layout,,
3771,variation,,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (10 Meter),1,0,visible,,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (10 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,11.08666868,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,27,Glass Type,Singlemode OS2,1,1,Connector Type,FC-LC,1,1,Length (Meters),10,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (10 Meter)
3772,variation,,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (15 Meter),1,0,visible,,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (15 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,11.07754778,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,28,Glass Type,Singlemode OS2,1,1,Connector Type,FC-LC,1,1,Length (Meters),15,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (15 Meter)
3773,variation,,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (20 Meter),1,0,visible,,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (20 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,11.06842688,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,29,Glass Type,Singlemode OS2,1,1,Connector Type,FC-LC,1,1,Length (Meters),20,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (20 Meter)
3774,variation,,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (25 Meter),1,0,visible,,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (25 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,11.05930599,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,30,Glass Type,Singlemode OS2,1,1,Connector Type,FC-LC,1,1,Length (Meters),25,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (25 Meter)
3775,variation,,Singlemode OS2 FC/SC 2.0mm Fiber Optic Jumper Cable (1 Meter),1,0,visible,,Singlemode OS2 FC/SC 2.0mm Fiber Optic Jumper Cable (1 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,11.05018509,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,31,Glass Type,Singlemode OS2,1,1,Connector Type,FC-SC,1,1,Length (Meters),1,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 FC/SC 2.0mm Fiber Optic Jumper Cable (1 Meter)
3776,variation,,Singlemode OS2 FC/SC 2.0mm Fiber Optic Jumper Cable (2 Meter),1,0,visible,,Singlemode OS2 FC/SC 2.0mm Fiber Optic Jumper Cable (2 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,11.04106419,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,32,Glass Type,Singlemode OS2,1,1,Connector Type,FC-SC,1,1,Length (Meters),2,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 FC/SC 2.0mm Fiber Optic Jumper Cable (2 Meter)
3777,variation,,Singlemode OS2 FC/SC 2.0mm Fiber Optic Jumper Cable (3 Meter),1,0,visible,,Singlemode OS2 FC/SC 2.0mm Fiber Optic Jumper Cable (3 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,11.03194329,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,33,Glass Type,Singlemode OS2,1,1,Connector Type,FC-SC,1,1,Length (Meters),3,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 FC/SC 2.0mm Fiber Optic Jumper Cable (3 Meter)
3778,variation,,Singlemode OS2 FC/SC 2.0mm Fiber Optic Jumper Cable (4 Meter),1,0,visible,,Singlemode OS2 FC/SC 2.0mm Fiber Optic Jumper Cable (4 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,11.02282239,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,34,Glass Type,Singlemode OS2,1,1,Connector Type,FC-SC,1,1,Length (Meters),4,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 FC/SC 2.0mm Fiber Optic Jumper Cable (4 Meter)
3779,variation,,Singlemode OS2 FC/SC 2.0mm Fiber Optic Jumper Cable (5 Meter),1,0,visible,,Singlemode OS2 FC/SC 2.0mm Fiber Optic Jumper Cable (5 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,11.01370149,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,35,Glass Type,Singlemode OS2,1,1,Connector Type,FC-SC,1,1,Length (Meters),5,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 FC/SC 2.0mm Fiber Optic Jumper Cable (5 Meter)
3780,variation,,Singlemode OS2 FC/SC 2.0mm Fiber Optic Jumper Cable (7 Meter),1,0,visible,,Singlemode OS2 FC/SC 2.0mm Fiber Optic Jumper Cable (7 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,11.00458059,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,36,Glass Type,Singlemode OS2,1,1,Connector Type,FC-SC,1,1,Length (Meters),7,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 FC/SC 2.0mm Fiber Optic Jumper Cable (7 Meter)
3781,variation,,Singlemode OS2 FC/SC 2.0mm Fiber Optic Jumper Cable (10 Meter),1,0,visible,,Singlemode OS2 FC/SC 2.0mm Fiber Optic Jumper Cable (10 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.9954597,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,37,Glass Type,Singlemode OS2,1,1,Connector Type,FC-SC,1,1,Length (Meters),10,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 FC/SC 2.0mm Fiber Optic Jumper Cable (10 Meter)
3782,variation,,Singlemode OS2 FC/SC 2.0mm Fiber Optic Jumper Cable (15 Meter),1,0,visible,,Singlemode OS2 FC/SC 2.0mm Fiber Optic Jumper Cable (15 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.9863388,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,38,Glass Type,Singlemode OS2,1,1,Connector Type,FC-SC,1,1,Length (Meters),15,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 FC/SC 2.0mm Fiber Optic Jumper Cable (15 Meter)
3783,variation,,Singlemode OS2 FC/SC 2.0mm Fiber Optic Jumper Cable (20 Meter),1,0,visible,,Singlemode OS2 FC/SC 2.0mm Fiber Optic Jumper Cable (20 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.9772179,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,39,Glass Type,Singlemode OS2,1,1,Connector Type,FC-SC,1,1,Length (Meters),20,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 FC/SC 2.0mm Fiber Optic Jumper Cable (20 Meter)
3784,variation,,Singlemode OS2 FC/SC 2.0mm Fiber Optic Jumper Cable (25 Meter),1,0,visible,,Singlemode OS2 FC/SC 2.0mm Fiber Optic Jumper Cable (25 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.968097,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,40,Glass Type,Singlemode OS2,1,1,Connector Type,FC-SC,1,1,Length (Meters),25,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 FC/SC 2.0mm Fiber Optic Jumper Cable (25 Meter)
3785,variation,,Singlemode OS2 LC/LC 2.0mm Fiber Optic Jumper Cable (1 Meter),1,0,visible,,Singlemode OS2 LC/LC 2.0mm Fiber Optic Jumper Cable (1 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.9589761,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,41,Glass Type,Singlemode OS2,1,1,Connector Type,LC-LC,1,1,Length (Meters),1,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 LC/LC 2.0mm Fiber Optic Jumper Cable (1 Meter)
3786,variation,,Singlemode OS2 LC/LC 2.0mm Fiber Optic Jumper Cable (2 Meter),1,0,visible,,Singlemode OS2 LC/LC 2.0mm Fiber Optic Jumper Cable (2 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.9498552,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,42,Glass Type,Singlemode OS2,1,1,Connector Type,LC-LC,1,1,Length (Meters),2,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 LC/LC 2.0mm Fiber Optic Jumper Cable (2 Meter)
3787,variation,,Singlemode OS2 LC/LC 2.0mm Fiber Optic Jumper Cable (3 Meter),1,0,visible,,Singlemode OS2 LC/LC 2.0mm Fiber Optic Jumper Cable (3 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.94073431,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,43,Glass Type,Singlemode OS2,1,1,Connector Type,LC-LC,1,1,Length (Meters),3,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 LC/LC 2.0mm Fiber Optic Jumper Cable (3 Meter)
3788,variation,,Singlemode OS2 LC/LC 2.0mm Fiber Optic Jumper Cable (4 Meter),1,0,visible,,Singlemode OS2 LC/LC 2.0mm Fiber Optic Jumper Cable (4 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.93161341,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,44,Glass Type,Singlemode OS2,1,1,Connector Type,LC-LC,1,1,Length (Meters),4,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 LC/LC 2.0mm Fiber Optic Jumper Cable (4 Meter)
3789,variation,,Singlemode OS2 LC/LC 2.0mm Fiber Optic Jumper Cable (5 Meter),1,0,visible,,Singlemode OS2 LC/LC 2.0mm Fiber Optic Jumper Cable (5 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.92249251,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,45,Glass Type,Singlemode OS2,1,1,Connector Type,LC-LC,1,1,Length (Meters),5,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 LC/LC 2.0mm Fiber Optic Jumper Cable (5 Meter)
3790,variation,,Singlemode OS2 LC/LC 2.0mm Fiber Optic Jumper Cable (7 Meter),1,0,visible,,Singlemode OS2 LC/LC 2.0mm Fiber Optic Jumper Cable (7 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.91337161,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,46,Glass Type,Singlemode OS2,1,1,Connector Type,LC-LC,1,1,Length (Meters),7,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 LC/LC 2.0mm Fiber Optic Jumper Cable (7 Meter)
3791,variation,,Singlemode OS2 LC/LC 2.0mm Fiber Optic Jumper Cable (10 Meter),1,0,visible,,Singlemode OS2 LC/LC 2.0mm Fiber Optic Jumper Cable (10 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.90425071,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,47,Glass Type,Singlemode OS2,1,1,Connector Type,LC-LC,1,1,Length (Meters),10,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 LC/LC 2.0mm Fiber Optic Jumper Cable (10 Meter)
3792,variation,,Singlemode OS2 LC/LC 2.0mm Fiber Optic Jumper Cable (15 Meter),1,0,visible,,Singlemode OS2 LC/LC 2.0mm Fiber Optic Jumper Cable (15 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.89512981,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,48,Glass Type,Singlemode OS2,1,1,Connector Type,LC-LC,1,1,Length (Meters),15,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 LC/LC 2.0mm Fiber Optic Jumper Cable (15 Meter)
3793,variation,,Singlemode OS2 LC/LC 2.0mm Fiber Optic Jumper Cable (20 Meter),1,0,visible,,Singlemode OS2 LC/LC 2.0mm Fiber Optic Jumper Cable (20 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.88600891,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,49,Glass Type,Singlemode OS2,1,1,Connector Type,LC-LC,1,1,Length (Meters),20,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 LC/LC 2.0mm Fiber Optic Jumper Cable (20 Meter)
3794,variation,,Singlemode OS2 LC/LC 2.0mm Fiber Optic Jumper Cable (25 Meter),1,0,visible,,Singlemode OS2 LC/LC 2.0mm Fiber Optic Jumper Cable (25 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.87688802,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,50,Glass Type,Singlemode OS2,1,1,Connector Type,LC-LC,1,1,Length (Meters),25,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 LC/LC 2.0mm Fiber Optic Jumper Cable (25 Meter)
3795,variation,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (1 Meter),1,0,visible,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (1 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.86776712,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,51,Glass Type,Singlemode OS2,1,1,Connector Type,SC-LC,1,1,Length (Meters),1,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (1 Meter)
3796,variation,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (2 Meter),1,0,visible,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (2 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.85864622,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,52,Glass Type,Singlemode OS2,1,1,Connector Type,SC-LC,1,1,Length (Meters),2,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (2 Meter)
3797,variation,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (3 Meter),1,0,visible,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (3 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.84952532,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,53,Glass Type,Singlemode OS2,1,1,Connector Type,SC-LC,1,1,Length (Meters),3,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (3 Meter)
3798,variation,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (4 Meter),1,0,visible,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (4 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.84040442,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,54,Glass Type,Singlemode OS2,1,1,Connector Type,SC-LC,1,1,Length (Meters),4,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (4 Meter)
3799,variation,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (5 Meter),1,0,visible,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (5 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.83128352,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,55,Glass Type,Singlemode OS2,1,1,Connector Type,SC-LC,1,1,Length (Meters),5,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (5 Meter)
3800,variation,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (7 Meter),1,0,visible,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (7 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.82216262,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,56,Glass Type,Singlemode OS2,1,1,Connector Type,SC-LC,1,1,Length (Meters),7,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (7 Meter)
3801,variation,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (10 Meter),1,0,visible,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (10 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.81304173,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,57,Glass Type,Singlemode OS2,1,1,Connector Type,SC-LC,1,1,Length (Meters),10,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (10 Meter)
3802,variation,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (15 Meter),1,0,visible,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (15 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.80392083,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,58,Glass Type,Singlemode OS2,1,1,Connector Type,SC-LC,1,1,Length (Meters),15,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (15 Meter)
3803,variation,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (20 Meter),1,0,visible,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (20 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.79479993,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,59,Glass Type,Singlemode OS2,1,1,Connector Type,SC-LC,1,1,Length (Meters),20,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (20 Meter)
3804,variation,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (25 Meter),1,0,visible,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (25 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.78567903,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,60,Glass Type,Singlemode OS2,1,1,Connector Type,SC-LC,1,1,Length (Meters),25,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (25 Meter)
3805,variation,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (1 Meter),1,0,visible,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (1 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.77655813,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,1,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),1,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (1 Meter)
3806,variation,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (2 Meter),1,0,visible,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (2 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.76743723,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,2,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),2,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (2 Meter)
3807,variation,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (3 Meter),1,0,visible,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (3 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.75831634,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,3,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),3,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (3 Meter)
3808,variation,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (4 Meter),1,0,visible,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (4 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.74919544,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,4,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),4,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (4 Meter)
3809,variation,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (5 Meter),1,0,visible,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (5 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.74007454,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,5,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),5,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (5 Meter)
3810,variation,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (7 Meter),1,0,visible,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (7 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.73095364,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,6,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),7,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (7 Meter)
3811,variation,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (10 Meter),1,0,visible,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (10 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.72183274,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,7,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),10,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (10 Meter)
3812,variation,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (15 Meter),1,0,visible,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (15 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.71271184,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,8,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),15,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (15 Meter)
3813,variation,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (20 Meter),1,0,visible,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (20 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.70359094,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,9,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),20,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (20 Meter)
